transaction_id,product_id,customer_id,transaction_date,online_order,product_size
2526,0,1922,2017-02-03,0,medium
2527,15,3149,2017-12-08,1,medium
2528,14,2647,2017-12-13,1,large
2529,65,2308,2017-04-05,1,medium
2530,56,1151,2017-10-16,0,small
2531,58,2142,2017-10-10,1,medium
2532,18,553,2017-06-03,0,medium
2533,6,1048,2017-03-14,1,medium
2534,84,5,2017-05-03,0,medium
2535,88,2872,2017-10-18,0,medium
2536,71,636,2017-12-11,0,large
2537,95,2797,2017-09-02,1,large
2538,61,2784,2017-08-17,0,medium
2539,73,57,2017-11-22,0,medium
2540,31,291,2017-11-20,1,medium
2541,72,1750,2017-05-31,1,medium
2542,10,3480,2017-01-26,0,medium
2543,75,2490,2017-05-12,0,large
2544,100,536,2017-11-28,0,medium
2545,2,1591,2017-07-23,0,medium
2546,92,1797,2017-02-17,1,small
2547,99,1919,2017-08-26,0,medium
2548,48,654,2017-07-19,0,medium
2549,89,473,2017-06-28,1,large
2550,86,1574,2017-10-16,1,medium
2551,90,2109,2017-04-01,0,medium
2552,91,2104,2017-05-15,0,medium
2553,7,1250,2017-10-01,1,medium
2554,70,1946,2017-01-08,1,medium
2555,62,2388,2017-01-16,1,medium
2556,80,2193,2017-02-14,0,medium
2557,69,39,2017-11-26,0,medium
2558,10,3007,2017-07-16,0,medium
2559,59,2435,2017-07-30,1,large
2560,42,2918,2017-10-18,1,small
2561,0,1942,2017-04-14,1,large
2562,35,2514,2017-11-14,1,medium
2563,8,3246,2017-05-11,1,small
2564,18,2495,2017-04-06,0,medium
2565,6,3137,2017-08-02,1,medium
2566,75,2173,2017-02-27,0,large
2567,28,190,2017-06-06,1,small
2568,58,1473,2017-10-10,1,medium
2569,39,2170,2017-11-16,1,large
2570,22,3357,2017-07-24,0,medium
2571,78,653,2017-04-19,0,large
2572,2,593,2017-04-16,0,medium
2573,27,2109,2017-08-31,1,medium
2574,70,1318,2017-06-20,0,medium
2575,64,1291,2017-07-03,1,large
2576,72,1763,2017-11-21,1,medium
2577,80,906,2017-05-02,0,large
2578,92,3312,2017-08-01,1,large
2579,63,1916,2017-07-18,1,medium
2580,50,99,2017-10-18,1,small
2581,17,1290,2017-05-09,0,large
2582,3,173,2017-11-18,0,large
2583,3,851,2017-12-21,1,large
2584,14,738,2017-09-07,0,small
2585,9,646,2017-07-07,1,medium
2586,77,1713,2017-12-24,0,medium
2587,30,58,2017-11-13,0,medium
2588,58,392,2017-08-14,1,medium
2589,10,2136,2017-05-26,0,medium
2590,0,2981,2017-04-09,0,medium
2591,91,2760,2017-11-14,1,medium
2592,30,2046,2017-01-02,1,medium
2593,31,1874,2017-06-24,0,medium
2594,58,2674,2017-11-16,0,medium
2595,0,2505,2017-12-12,0,medium
2596,45,346,2017-06-18,0,medium
2597,50,443,2017-04-28,1,medium
2598,3,2506,2017-02-18,1,large
2599,26,1683,2017-07-31,0,medium
2600,84,946,2017-01-21,1,medium
2601,91,46,2017-11-07,1,medium
2602,10,347,2017-06-15,0,medium
2603,73,3184,2017-10-07,0,medium
2604,87,344,2017-08-23,1,medium
2605,58,1473,2017-01-04,0,medium
2606,0,1323,2017-04-18,0,medium
2607,0,1912,2017-10-28,0,large
2608,30,2892,2017-07-07,0,medium
2609,46,3170,2017-11-16,0,medium
2610,83,506,2017-05-07,0,large
2611,78,739,2017-04-18,1,large
2612,18,1252,2017-08-20,0,medium
2613,26,189,2017-03-22,0,medium
2614,67,1230,2017-05-09,1,medium
2615,89,3469,2017-11-24,,large
2616,29,2273,2017-06-06,0,medium
2617,88,795,2017-02-07,0,small
2618,53,2192,2017-08-31,,medium
2619,14,1279,2017-07-19,0,small
2620,31,1755,2017-04-29,0,medium
2621,10,1214,2017-04-19,0,medium
2622,52,1613,2017-10-01,0,medium
2623,56,2783,2017-06-21,1,medium
2624,18,2498,2017-10-17,0,medium
2625,49,132,2017-12-23,1,medium
2626,10,902,2017-10-16,0,medium
2627,77,2384,2017-05-06,1,medium
2628,83,174,2017-10-23,0,large
2629,95,1773,2017-07-28,1,large
2630,86,2444,2017-04-16,0,large
2631,80,1255,2017-10-13,0,medium
2632,8,2534,2017-07-13,1,small
2633,9,149,2017-10-17,,medium
2634,57,151,2017-09-20,1,large
2635,6,249,2017-11-13,0,medium
2636,77,669,2017-11-27,1,large
2637,92,1964,2017-04-24,0,small
2638,83,34,2017-04-07,0,large
2639,0,602,2017-05-17,1,medium
2640,20,2183,2017-12-20,0,small
2641,91,3062,2017-11-14,1,medium
2642,100,2986,2017-03-31,0,medium
2643,42,2705,2017-12-28,1,small
2644,38,269,2017-07-15,0,medium
2645,14,3172,2017-08-04,1,small
2646,3,576,2017-10-30,1,large
2647,4,1768,2017-06-23,,medium
2648,56,1725,2017-09-21,,small
2649,66,1689,2017-08-16,1,small
2650,100,2205,2017-07-13,1,medium
2651,69,240,2017-04-09,0,large
2652,31,2403,2017-08-02,0,medium
2653,38,3028,2017-11-07,1,large
2654,38,1833,2017-01-04,1,large
2655,11,2396,2017-04-22,0,medium
2656,41,2826,2017-08-12,0,medium
2657,66,2336,2017-07-29,0,small
2658,37,3090,2017-06-15,1,medium
2659,74,2820,2017-10-08,1,medium
2660,87,430,2017-04-01,0,medium
2661,37,2372,2017-08-31,1,medium
2662,91,1823,2017-05-01,1,medium
2663,40,1299,2017-07-06,1,medium
2664,42,2715,2017-09-17,0,small
2665,48,1748,2017-09-10,1,medium
2666,28,298,2017-03-07,0,small
2667,52,3467,2017-04-17,1,medium
2668,55,2415,2017-11-17,0,large
2669,66,167,2017-01-15,1,medium
2670,3,647,2017-08-22,0,large
2671,53,3365,2017-01-05,0,medium
2672,56,1773,2017-12-22,0,medium
2673,82,902,2017-11-06,1,medium
2674,17,888,2017-02-02,1,medium
2675,69,2158,2017-05-03,1,medium
2676,0,336,2017-10-09,0,medium
2677,18,3225,2017-04-04,1,medium
2678,49,187,2017-08-21,1,medium
2679,24,489,2017-02-06,1,large
2680,20,1635,2017-02-07,0,small
2681,67,1773,2017-03-16,1,medium
2682,0,2068,2017-07-24,0,medium
2683,31,2659,2017-12-25,1,medium
2684,3,1752,2017-07-11,1,large
2685,87,1776,2017-09-28,1,medium
2686,62,2196,2017-03-12,0,medium
2687,69,2707,2017-02-28,0,large
2688,33,2616,2017-07-04,0,small
2689,31,2853,2017-07-01,1,medium
2690,6,1822,2017-06-13,1,medium
2691,64,637,2017-04-11,0,small
2692,91,3498,2017-08-25,0,medium
2693,92,2633,2017-10-09,1,small
2694,95,1703,2017-04-04,0,large
2695,17,2648,2017-09-18,0,medium
2696,29,3433,2017-04-15,0,medium
2697,21,2887,2017-01-25,1,medium
2698,96,1074,2017-09-20,0,large
2699,21,2495,2017-10-14,0,large
2700,80,56,2017-03-08,1,medium
2701,68,871,2017-11-06,1,medium
2702,67,2096,2017-08-15,0,large
2703,30,2189,2017-10-08,1,medium
2704,40,835,2017-10-23,1,medium
2705,92,2639,2017-09-18,1,small
2706,43,1120,2017-04-28,0,medium
2707,68,693,2017-02-14,1,medium
2708,2,2912,2017-11-14,0,small
2709,47,201,2017-12-02,1,small
2710,85,885,2017-12-23,1,medium
2711,16,1574,2017-06-15,0,small
2712,42,239,2017-02-02,0,small
2713,90,1965,2017-12-24,0,medium
2714,34,2896,2017-01-14,0,large
2715,45,583,2017-11-29,1,medium
2716,100,1168,2017-07-06,0,medium
2717,95,1540,2017-12-25,1,large
2718,0,958,2017-04-18,1,medium
2719,81,2839,2017-03-18,1,small
2720,9,1669,2017-01-09,0,small
2721,15,821,2017-05-15,0,medium
2722,49,1061,2017-12-05,1,medium
2723,16,2304,2017-09-07,1,small
2724,63,1589,2017-04-08,1,medium
2725,67,2666,2017-02-18,0,medium
2726,81,990,2017-05-23,1,small
2727,21,2992,2017-11-05,1,large
2728,12,1722,2017-08-27,0,medium
2729,59,2098,2017-10-23,0,small
2730,9,877,2017-05-04,1,medium
2731,40,3079,2017-05-28,1,medium
2732,19,2155,2017-01-31,1,large
2733,0,963,2017-09-13,0,medium
2734,0,1432,2017-11-27,1,medium
2735,95,524,2017-05-16,1,large
2736,53,1123,2017-12-06,0,medium
2737,33,1745,2017-04-27,1,small
2738,75,490,2017-06-14,1,large
2739,96,372,2017-07-22,0,small
2740,51,2615,2017-01-15,1,medium
2741,54,324,2017-12-09,1,medium
2742,64,1331,2017-08-22,1,small
2743,0,1107,2017-11-12,0,medium
2744,33,3382,2017-07-02,0,small
2745,3,310,2017-09-28,1,large
2746,3,3242,2017-09-03,1,large
2747,92,184,2017-04-29,0,large
2748,80,384,2017-07-11,0,medium
2749,31,2830,2017-06-05,1,medium
2750,6,1913,2017-06-25,0,medium
2751,77,1381,2017-01-21,0,large
2752,39,1345,2017-11-10,1,large
2753,22,781,2017-02-19,0,medium
2754,33,1061,2017-08-14,1,small
2755,80,1171,2017-03-13,0,medium
2756,76,2031,2017-02-20,1,medium
2757,35,1873,2017-12-22,1,medium
2758,0,1810,2017-12-24,1,medium
2759,3,1492,2017-11-08,1,large
2760,65,937,2017-11-03,0,medium
2761,7,877,2017-02-15,0,medium
2762,64,2759,2017-09-11,1,large
2763,63,621,2017-05-04,1,medium
2764,17,2428,2017-07-21,1,medium
2765,59,2173,2017-05-09,0,large
2766,94,3191,2017-09-06,0,large
2767,0,1307,2017-08-19,1,medium
2768,85,1263,2017-11-18,1,medium
2769,9,235,2017-10-10,0,medium
2770,1,1545,2017-01-21,1,medium
2771,51,3470,2017-01-01,0,medium
2772,86,1929,2017-01-31,0,medium
2773,0,1136,2017-05-08,,medium
2774,14,1147,2017-04-27,0,large
2775,86,409,2017-06-15,1,medium
2776,21,1144,2017-09-14,1,medium
2777,27,1403,2017-03-29,1,medium
2778,52,3042,2017-12-19,1,large
2779,2,2635,2017-07-07,0,medium
2780,84,225,2017-11-23,0,medium
2781,27,792,2017-02-24,0,medium
2782,59,2320,2017-12-06,0,large
2783,3,272,2017-03-24,0,large
2784,85,1619,2017-07-28,0,medium
2785,12,1765,2017-07-09,0,large
2786,85,127,2017-12-07,1,medium
2787,12,763,2017-02-03,1,medium
2788,35,2355,2017-02-07,1,medium
2789,63,3231,2017-07-17,1,medium
2790,54,3228,2017-01-31,1,medium
2791,10,1348,2017-07-26,1,medium
2792,68,1250,2017-10-23,0,medium
2793,5,1902,2017-07-13,0,medium
2794,62,3499,2017-01-12,0,medium
2795,47,791,2017-05-14,1,small
2796,54,262,2017-12-20,0,medium
2797,72,848,2017-08-12,0,medium
2798,61,2181,2017-05-28,1,medium
2799,74,1240,2017-10-18,1,medium
2800,75,2683,2017-11-09,1,large
2801,81,3417,2017-01-05,1,small
2802,0,501,2017-05-31,1,medium
2803,55,653,2017-09-26,1,large
2804,13,2340,2017-07-02,1,medium
2805,3,2504,2017-09-10,0,large
2806,91,3295,2017-07-16,0,medium
2807,97,1104,2017-09-25,1,large
2808,12,3117,2017-03-09,1,medium
2809,100,1522,2017-12-21,1,medium
2810,69,3489,2017-04-07,1,medium
2811,89,63,2017-09-21,0,large
2812,2,1824,2017-01-05,0,medium
2813,76,1193,2017-02-03,1,small
2814,81,3011,2017-06-04,1,medium
2815,0,2697,2017-08-28,1,medium
2816,1,2595,2017-04-16,1,medium
2817,35,2457,2017-04-02,0,medium
2818,20,3414,2017-01-03,1,small
2819,75,3299,2017-05-02,0,large
2820,34,696,2017-09-18,1,large
2821,0,2307,2017-08-22,0,medium
2822,24,1225,2017-04-10,1,large
2823,42,2792,2017-03-18,1,small
2824,0,306,2017-08-29,0,large
2825,93,3060,2017-01-05,1,medium
2826,11,1005,2017-02-02,1,small
2827,4,3326,2017-01-10,0,medium
2828,42,3273,2017-03-13,0,small
2829,87,2199,2017-03-18,0,medium
2830,23,1096,2017-03-23,0,medium
2831,46,1788,2017-02-01,0,medium
2832,80,1290,2017-09-26,1,large
2833,95,684,2017-02-11,0,large
2834,11,507,2017-03-30,0,medium
2835,41,836,2017-05-30,0,medium
2836,95,635,2017-07-03,0,large
2837,61,478,2017-01-10,1,medium
2838,61,2544,2017-11-28,0,medium
2839,11,719,2017-04-14,0,medium
2840,82,3245,2017-05-12,0,medium
2841,9,1360,2017-07-02,1,medium
2842,24,1451,2017-11-29,,large
2843,90,1506,2017-12-30,1,medium
2844,11,478,2017-12-27,1,medium
2845,64,1380,2017-04-20,0,large
2846,0,2358,2017-11-16,1,medium
2847,52,1433,2017-08-15,0,medium
2848,57,3374,2017-06-17,0,large
2849,83,1036,2017-02-10,0,large
2850,37,39,2017-08-28,0,medium
2851,24,1178,2017-10-12,1,large
2852,92,89,2017-02-14,0,small
2853,68,800,2017-08-18,0,medium
2854,63,1354,2017-10-17,0,medium
2855,89,1413,2017-06-30,0,large
2856,31,1429,2017-05-01,1,medium
2857,93,1345,2017-04-26,0,medium
2858,40,1637,2017-07-11,1,large
2859,78,2438,2017-10-03,0,large
2860,1,3215,2017-03-11,1,medium
2861,98,2442,2017-08-04,0,medium
2862,5,1336,2017-09-23,0,medium
2863,91,3129,2017-05-11,1,medium
2864,32,3478,2017-09-24,0,medium
2865,61,1367,2017-12-19,0,medium
2866,74,2562,2017-06-03,0,medium
2867,16,1554,2017-08-18,0,small
2868,38,2458,2017-05-20,0,large
2869,94,2121,2017-10-02,0,large
2870,38,2888,2017-04-24,1,large
2871,67,3334,2017-02-27,1,medium
2872,8,52,2017-04-22,0,small
2873,41,781,2017-02-20,1,medium
2874,83,1801,2017-06-30,0,large
2875,0,2012,2017-06-09,0,medium
2876,3,2454,2017-05-13,1,large
2877,63,849,2017-08-24,0,medium
2878,23,799,2017-04-16,1,small
2879,2,3071,2017-03-12,0,medium
2880,76,2415,2017-09-06,1,medium
2881,7,1585,2017-07-18,0,medium
2882,79,1711,2017-08-13,0,large
2883,32,1195,2017-12-01,0,medium
2884,1,699,2017-11-05,1,medium
2885,60,802,2017-08-02,1,small
2886,19,3088,2017-12-27,1,large
2887,0,2770,2017-08-12,0,medium
2888,46,1980,2017-06-30,0,medium
2889,5,1012,2017-12-21,0,medium
2890,58,3225,2017-03-05,1,medium
2891,48,2434,2017-07-08,0,medium
2892,2,2055,2017-04-22,1,small
2893,6,3126,2017-10-18,0,medium
2894,36,1951,2017-06-06,0,medium
2895,39,2062,2017-04-14,1,large
2896,35,1771,2017-05-26,1,medium
2897,23,3221,2017-05-28,0,medium
2898,79,2061,2017-06-24,1,large
2899,13,1944,2017-10-06,1,medium
2900,65,1697,2017-03-14,0,medium
2901,59,2242,2017-01-26,1,large
2902,87,1597,2017-05-14,1,medium
2903,84,629,2017-03-08,1,medium
2904,76,2061,2017-01-21,1,small
2905,52,2062,2017-11-18,0,medium
2906,21,2746,2017-12-22,1,medium
2907,21,1656,2017-07-25,0,large
2908,86,1722,2017-02-22,1,medium
2909,38,1664,2017-01-25,1,medium
2910,22,1122,2017-08-17,1,medium
2911,81,850,2017-02-24,0,small
2912,18,2347,2017-10-04,1,medium
2913,5,1396,2017-04-06,1,medium
2914,10,3391,2017-02-10,1,medium
2915,1,1546,2017-09-18,0,medium
2916,40,2465,2017-08-24,1,medium
2917,90,2072,2017-11-29,1,medium
2918,35,299,2017-07-02,0,medium
2919,81,1912,2017-04-23,0,medium
2920,34,2179,2017-01-07,0,large
2921,1,1329,2017-02-14,0,medium
2922,67,414,2017-01-09,0,large
2923,48,1606,2017-11-10,1,medium
2924,58,2189,2017-07-08,1,medium
2925,0,1480,2017-11-16,1,medium
2926,22,1783,2017-11-11,1,medium
2927,35,3198,2017-09-20,1,medium
2928,41,2330,2017-10-23,0,medium
2929,65,1615,2017-02-15,1,medium
2930,92,2131,2017-09-20,0,small
2931,17,1905,2017-12-20,0,medium
2932,37,21,2017-08-17,1,medium
2933,26,238,2017-09-14,0,medium
2934,57,673,2017-12-28,0,large
2935,0,1910,2017-09-06,1,medium
2936,88,1581,2017-11-24,1,medium
2937,54,1665,2017-07-23,1,medium
2938,63,3315,2017-09-29,1,medium
2939,59,2455,2017-08-10,0,large
2940,0,395,2017-04-02,1,medium
2941,75,115,2017-12-16,1,large
2942,51,2717,2017-07-04,1,medium
2943,0,820,2017-01-06,0,medium
2944,80,2849,2017-06-22,0,large
2945,0,3465,2017-10-19,0,medium
2946,9,3375,2017-01-25,1,small
2947,70,1136,2017-07-16,1,medium
2948,0,3212,2017-09-14,0,
2949,3,93,2017-08-26,1,large
2950,30,447,2017-12-30,0,medium
2951,30,986,2017-10-16,1,medium
2952,80,1140,2017-08-24,1,medium
2953,0,1410,2017-10-31,1,medium
2954,5,795,2017-09-05,0,medium
2955,97,3172,2017-10-23,1,large
2956,54,1506,2017-09-05,0,medium
2957,0,1912,2017-11-22,0,large
2958,1,1764,2017-03-30,0,medium
2959,23,180,2017-12-19,1,small
2960,95,864,2017-09-08,1,medium
2961,3,1308,2017-08-15,0,large
2962,77,348,2017-01-15,1,large
2963,66,74,2017-10-16,1,small
2964,40,2471,2017-11-09,0,medium
2965,17,2311,2017-10-25,1,medium
2966,1,1372,2017-10-22,1,medium
2967,0,308,2017-05-18,1,medium
2968,70,509,2017-10-02,1,medium
2969,45,424,2017-02-08,1,medium
2970,70,2226,2017-09-15,1,medium
2971,50,1125,2017-07-02,1,small
2972,75,1933,2017-02-04,0,large
2973,4,2174,2017-02-11,0,medium
2974,46,3232,2017-12-22,0,medium
2975,8,1699,2017-10-10,1,small
2976,62,2908,2017-10-29,0,medium
2977,4,1725,2017-10-31,1,medium
2978,75,182,2017-01-17,1,large
2979,85,9,2017-03-06,0,medium
2980,89,1461,2017-11-29,1,large
2981,75,2375,2017-10-05,1,large
2982,81,614,2017-06-16,0,small
2983,10,849,2017-11-15,0,medium
2984,0,3042,2017-02-20,0,medium
2985,21,3232,2017-01-29,1,large
2986,17,2144,2017-10-24,1,medium
2987,0,1136,2017-01-13,1,small
2988,42,2656,2017-04-04,1,small
2989,93,1840,2017-07-12,0,medium
2990,43,2984,2017-03-30,1,medium
2991,0,812,2017-04-10,1,
2992,34,3054,2017-04-21,0,large
2993,9,552,2017-03-17,0,small
2994,41,2072,2017-12-09,1,medium
2995,21,1723,2017-04-14,0,large
2996,32,951,2017-12-24,1,medium
2997,97,1822,2017-09-02,0,large
2998,56,3406,2017-06-11,0,medium
2999,38,725,2017-09-28,1,large
3000,79,1169,2017-01-30,0,medium
3001,16,683,2017-03-19,1,small
3002,25,3268,2017-02-22,0,medium
3003,87,200,2017-02-15,1,medium
3004,69,502,2017-03-06,1,medium
3005,1,205,2017-03-02,0,medium
3006,40,1113,2017-03-12,1,medium
3007,45,2523,2017-11-14,1,medium
3008,18,2725,2017-01-13,0,medium
3009,33,1627,2017-11-18,1,small
3010,33,1422,2017-05-30,1,small
3011,35,112,2017-06-19,0,medium
3012,67,2645,2017-03-12,1,large
3013,82,192,2017-01-08,0,medium
3014,0,3148,2017-11-05,1,medium
3015,92,1690,2017-08-22,1,small
3016,31,2251,2017-06-26,0,medium
3017,75,2601,2017-04-10,1,large
3018,78,3198,2017-08-23,1,large
3019,43,2681,2017-09-13,0,medium
3020,0,1525,2017-12-06,0,medium
3021,32,360,2017-12-22,0,medium
3022,88,1773,2017-04-10,1,medium
3023,79,647,2017-01-20,0,medium
3024,59,3036,2017-02-22,0,large
3025,97,245,2017-12-18,1,large
3026,16,2574,2017-01-15,,small
3027,17,202,2017-11-28,0,medium
3028,91,342,2017-07-04,0,medium
3029,2,73,2017-07-15,0,medium
3030,73,3413,2017-05-23,1,medium
3031,0,548,2017-09-14,0,medium
3032,50,118,2017-10-21,0,medium
3033,64,1120,2017-02-15,,large
3034,97,356,2017-03-28,1,medium
3035,9,2498,2017-07-16,1,small
3036,27,2730,2017-11-21,0,medium
3037,38,2617,2017-01-22,1,large
3038,45,2391,2017-03-15,0,medium
3039,89,697,2017-12-19,1,large
3040,92,551,2017-05-31,1,large
3041,6,3334,2017-02-15,1,medium
3042,24,3102,2017-04-05,1,large
3043,40,787,2017-08-08,1,medium
3044,65,707,2017-11-16,1,medium
3045,79,2495,2017-09-05,0,medium
3046,48,1302,2017-12-01,0,medium
3047,55,659,2017-08-06,0,large
3048,4,678,2017-03-22,0,medium
3049,5,2886,2017-09-27,1,medium
3050,44,3146,2017-03-04,1,medium
3051,71,280,2017-09-29,1,large
3052,17,59,2017-04-10,1,large
3053,92,1896,2017-05-19,0,large
3054,63,2228,2017-07-15,1,medium
3055,86,775,2017-01-30,0,medium
3056,39,1660,2017-07-01,1,large
3057,92,122,2017-08-30,0,small
3058,26,2301,2017-12-25,1,medium
3059,32,3337,2017-11-27,1,medium
3060,3,935,2017-04-14,0,large
3061,19,903,2017-10-17,0,large
3062,15,2067,2017-05-04,1,medium
3063,73,3012,2017-02-10,1,medium
3064,36,308,2017-06-24,0,medium
3065,76,221,2017-12-12,0,medium
3066,72,188,2017-07-24,0,medium
3067,32,385,2017-01-26,0,medium
3068,12,1148,2017-01-14,1,large
3069,10,562,2017-05-09,1,medium
3070,16,417,2017-07-08,1,small
3071,31,1913,2017-05-29,0,medium
3072,56,1207,2017-01-07,0,medium
3073,38,1280,2017-06-16,1,large
3074,99,2073,2017-02-26,1,small
3075,87,856,2017-12-18,1,medium
3076,29,1001,2017-11-18,1,medium
3077,33,1253,2017-09-18,0,small
3078,40,660,2017-05-13,0,large
3079,11,1095,2017-07-11,0,medium
3080,46,2914,2017-06-08,0,medium
3081,36,3330,2017-10-25,1,medium
3082,27,1092,2017-01-16,1,medium
3083,45,99,2017-06-15,0,medium
3084,53,2481,2017-06-02,1,medium
3085,0,3042,2017-03-11,0,medium
3086,1,2425,2017-10-13,0,medium
3087,53,1313,2017-09-23,0,medium
3088,87,835,2017-05-30,0,medium
3089,96,3339,2017-10-28,1,small
3090,2,1419,2017-03-26,1,medium
3091,10,2854,2017-10-08,1,medium
3092,83,2190,2017-04-24,0,large
3093,77,1547,2017-10-09,1,large
3094,46,1863,2017-01-24,1,medium
3095,30,815,2017-12-03,0,medium
3096,0,3252,2017-05-22,1,medium
3097,70,336,2017-09-01,0,medium
3098,67,2083,2017-12-02,0,medium
3099,0,3313,2017-05-18,1,medium
3100,97,2701,2017-03-23,1,large
3101,83,201,2017-03-21,1,large
3102,10,3003,2017-08-24,1,medium
3103,5,3114,2017-05-27,0,medium
3104,0,1833,2017-12-20,1,medium
3105,7,3105,2017-07-10,0,medium
3106,62,2816,2017-10-08,1,medium
3107,54,1613,2017-11-19,0,medium
3108,88,2796,2017-10-09,0,medium
3109,49,926,2017-08-19,1,medium
3110,48,182,2017-12-17,0,medium
3111,38,610,2017-05-16,1,medium
3112,82,656,2017-05-05,1,medium
3113,27,1493,2017-04-28,0,medium
3114,6,2899,2017-05-28,1,medium
3115,82,2729,2017-10-08,0,medium
3116,14,1092,2017-06-11,0,small
3117,0,2494,2017-02-18,1,medium
3118,7,3176,2017-01-11,0,medium
3119,91,669,2017-10-16,0,medium
3120,17,528,2017-04-12,1,medium
3121,45,827,2017-05-05,1,medium
3122,27,925,2017-12-14,1,medium
3123,8,3289,2017-03-31,0,small
3124,49,1647,2017-02-27,1,large
3125,51,3384,2017-03-07,0,medium
3126,42,456,2017-05-06,0,small
3127,15,339,2017-04-10,1,medium
3128,44,1599,2017-11-06,0,medium
3129,95,2654,2017-07-19,1,large
3130,30,3404,2017-10-13,1,medium
3131,28,628,2017-03-06,1,small
3132,52,634,2017-12-13,1,medium
3133,95,1481,2017-01-24,1,large
3134,48,2975,2017-07-14,1,medium
3135,69,157,2017-04-16,,medium
3136,6,2850,2017-06-16,0,medium
3137,56,1913,2017-01-21,1,medium
3138,64,728,2017-10-09,0,large
3139,90,2661,2017-02-27,1,medium
3140,13,3364,2017-07-07,0,medium
3141,10,47,2017-07-26,1,medium
3142,10,1599,2017-08-17,1,medium
3143,19,479,2017-08-10,0,large
3144,63,558,2017-01-30,1,medium
3145,57,1754,2017-07-29,1,large
3146,47,3165,2017-06-25,0,small
3147,39,3089,2017-07-22,1,large
3148,66,1227,2017-10-18,0,small
3149,85,303,2017-11-17,1,medium
3150,68,1473,2017-05-14,1,medium
3151,72,1006,2017-06-19,0,medium
3152,11,639,2017-02-21,0,medium
3153,46,392,2017-07-14,0,medium
3154,80,723,2017-01-10,1,medium
3155,32,3487,2017-05-17,0,medium
3156,7,2410,2017-10-29,0,medium
3157,35,3390,2017-12-05,0,medium
3158,89,2891,2017-03-15,0,large
3159,36,1736,2017-09-29,1,medium
3160,81,1660,2017-08-02,1,small
3161,9,1120,2017-03-15,1,medium
3162,91,915,2017-12-02,1,medium
3163,69,3484,2017-09-03,0,large
3164,2,1853,2017-10-08,1,medium
3165,77,51,2017-08-22,0,large
3166,80,3258,2017-05-17,1,medium
3167,3,986,2017-08-31,0,large
3168,100,2917,2017-07-31,1,medium
3169,25,2392,2017-12-04,1,medium
3170,0,263,2017-11-05,0,medium
3171,14,2956,2017-08-28,1,small
3172,94,2488,2017-06-30,0,large
3173,13,1798,2017-10-27,0,medium
3174,2,2873,2017-02-26,1,medium
3175,3,1240,2017-12-25,0,large
3176,39,952,2017-01-25,0,large
3177,3,2221,2017-09-27,1,large
3178,97,1863,2017-01-29,0,medium
3179,61,3278,2017-02-22,1,medium
3180,38,1368,2017-09-04,0,medium
3181,51,2601,2017-01-18,1,medium
3182,68,2151,2017-08-06,0,medium
3183,15,1867,2017-12-08,1,medium
3184,38,1410,2017-10-30,0,large
3185,35,1798,2017-04-20,0,medium
3186,80,3118,2017-11-17,1,large
3187,37,3299,2017-11-30,0,medium
3188,34,1550,2017-03-26,1,large
3189,69,263,2017-04-09,0,large
3190,84,489,2017-07-14,0,medium
3191,48,117,2017-06-19,1,medium
3192,91,1832,2017-02-08,0,medium
3193,37,347,2017-08-02,0,medium
3194,69,1559,2017-11-04,1,large
3195,0,1902,2017-12-09,0,
3196,0,1470,2017-11-27,0,medium
3197,96,113,2017-01-04,0,small
3198,44,3242,2017-10-07,0,medium
3199,92,304,2017-10-11,0,small
3200,0,247,2017-01-21,1,small
3201,1,1182,2017-08-25,,medium
3202,2,2755,2017-09-03,0,medium
3203,95,2132,2017-07-15,1,medium
3204,31,1091,2017-06-10,1,medium
3205,40,2845,2017-10-13,1,medium
